Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Anchor,Industry,Business Description,Company Website,Started in,Number of Presenters,Male Presenters,Female Presenters,Transgender Presenters,Couple Presenters,Pitchers Average Age,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Gross Margin,Net Margin,EBITDA,Cash Burn,SKUs,Has Patents,Bootstrapped,Part of Match off,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of Sharks in Deal,Deal Has Conditions,Royalty Percentage,Royalty Recouped Amount,Advisory Shares Equity,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Ritesh Investment Amount,Ritesh Investment Equity,Ritesh Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Ritesh Present,Amit Present,Guest Present,Total Deal Amount (Crores),Valuation Requested (Crores),Deal Valuation (Crores),Deal Success,Investor Count,Equity per Lakh,Pitcher Age Group
1,MotionBreeze,8,25,20-Dec-21,04-Feb-22,29-Dec-21,Shark Ko Impress Karne Wale Ideas,Rannvijay Singh,vehicles/electrical vehicles,Smart Electric Motorcycle,https://www.motionautomotive.in/,2018,4,4,0,0,0,40,Vadodara,Gujarat,0,0.0,0,0,0.0,No,0,yes,No,No,30.0,3.0,1000.0,1,1,30.0,6.0,0,0,500.0,1,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,30.0,6.0,0.0,Ashneer Grover,Ashneer Grover,1,0,1,1,1,0,0,1,0.3,10.0,5.0,1,1,5.0,30-50
1,Altor,9,26,20-Dec-21,04-Feb-22,30-Dec-21,Defining Innovations,Rannvijay Singh,manufacturing,Smart Helmets,https://www.altorsmarthelmet.com/,2019,4,4,0,0,0,25,Kolkata,West Bengal,0,0.0,0,0,0.0,No,0,No,No,No,50.0,5.0,1000.0,1,1,50.0,7.0,0,0,714.0,2,No,0.0,0.0,0.0,25.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.5,10.0,7.14,1,2,7.142857142857143,<30
1,Ariro,9,27,20-Dec-21,04-Feb-22,30-Dec-21,Defining Innovations,Rannvijay Singh,manufacturing,Wooden Toys,https://arirotoys.com/,2020,2,1,1,0,1,25,Chennai,Tamil Nadu,300,25.0,50,0,0.0,No,0,No,No,No,50.0,2.5,2000.0,1,1,50.0,10.0,0,0,500.0,2,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,25.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.5,20.0,5.0,1,2,5.0,<30
1,KabiraHandmad,9,28,20-Dec-21,04-Feb-22,30-Dec-21,Defining Innovations,Rannvijay Singh,food and beverage,Healthy Edible Oils dairy products spices flour,https://www.kabirafoods.com/,1998,2,1,1,0,1,40,Jaipur,Rajasthan,0,160.0,3,1,0.0,No,0,No,No,No,100.0,5.0,2000.0,1,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.0,20.0,0.0,0,0,,30-50
1,Nuutjob,10,29,20-Dec-21,04-Feb-22,31-Dec-21,Passion About Entrepreneurship,Rannvijay Singh,beauty/fashion,Male Intimate Hygiene deo spray,https://nuutjob.com/,2021,2,0,2,0,0,25,Ahmedabad,Gujarat,0,0.002,70,0,0.0,No,0,No,No,No,25.0,5.0,500.0,1,1,25.0,20.0,0,0,125.0,3,No,0.0,0.0,0.0,8.33,6.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,6.66,0.0,8.33,6.66,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.25,5.0,1.25,1,3,1.25,<30
1,Meatyour,10,30,20-Dec-21,04-Feb-22,31-Dec-21,Passion About Entrepreneurship,Rannvijay Singh,food and beverage,Eggs,https://meatyour.com/,2020,3,3,0,0,0,40,Pune,Maharashtra,130,2.8,30,0,0.0,No,0,No,No,No,30.0,5.0,600.0,1,1,30.0,20.0,0,0,150.0,3,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.66,0.0,10.0,6.66,0.0,10.0,6.66,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.3,6.0,1.5,1,3,1.5,30-50
1,EventBeep,10,31,20-Dec-21,04-Feb-22,31-Dec-21,Passion About Entrepreneurship,Rannvijay Singh,children/education,Student Community App EdTech,https://www.eventbeep.com/,2019,3,2,1,0,0,25,Pune,Maharashtra,120,0.0,0,0,0.0,No,0,No,No,No,30.0,2.0,1500.0,1,1,30.0,3.0,0,0,1000.0,3,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,10.0,1.0,0.0,Ashneer Grover,Ashneer Grover,1,0,1,1,1,0,0,1,0.3,15.0,10.0,1,3,10.0,<30
1,Gopal's56,11,32,20-Dec-21,04-Feb-22,03-Jan-22,Investment Paane Ka Sapna,Rannvijay Singh,food and beverage,Fiber Ice Cream,https://www.gopals56.in/,2014,1,1,0,0,0,40,Delhi,Delhi,80,33.0,21,0,0.0,No,0,No,No,No,30000.0,25.0,120000.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.0,1200.0,0.0,0,0,,30-50
1,ARRCOATSurfaceTextures,11,33,20-Dec-21,04-Feb-22,03-Jan-22,Investment Paane Ka Sapna,Rannvijay Singh,manufacturing,Wall Building Surface Textures,https://www.arrcoat.com/,2019,3,3,0,0,0,40,Delhi,Delhi,0,6.0,0,20,0.0,No,0,No,No,No,50.0,5.0,1000.0,1,1,50.0,15.0,0,0,333.0,1,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.5,10.0,3.33,1,1,3.3333333333333335,30-50
1,Farda,11,34,20-Dec-21,04-Feb-22,03-Jan-22,Investment Paane Ka Sapna,Rannvijay Singh,beauty/fashion,Customised Streetwear,https://fardaclothing.com/,2021,2,1,1,0,0,25,Nagpur,Maharashtra,0,0.32,115,0,0.0,No,0,No,No,No,30.0,10.0,300.0,1,1,30.0,20.0,0,0,150.0,2,No,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.3,3.0,1.5,1,2,1.5,<30
1,Auli,12,35,20-Dec-21,04-Feb-22,04-Jan-22,Ek Idea Aur Uske Do Sides,Rannvijay Singh,beauty/fashion,Ayurvedic Products Skincare Lifestyle,https://aulilifestyle.com/,2017,1,0,1,0,0,40,Kolkata,West Bengal,250,16.0,80,10,0.0,No,0,No,No,No,75.0,4.0,1875.0,1,1,75.0,15.0,0,0,500.0,1,No,0.0,0.0,0.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.75,18.75,5.0,1,1,5.0,30-50
1,SweeDesi,12,36,20-Dec-21,04-Feb-22,04-Jan-22,Ek Idea Aur Uske Do Sides,Rannvijay Singh,food and beverage,Indian Sweets Online,https://www.sweedesi.com/,2018,2,1,1,0,1,40,Pune,Maharashtra,0,0.0,0,0,0.0,No,0,No,No,No,40.0,3.0,1333.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.0,13.33,0.0,0,0,,30-50
1,LOKA,12,37,20-Dec-21,04-Feb-22,04-Jan-22,Ek Idea Aur Uske Do Sides,Rannvijay Singh,technology/software,Metaverse App,https://www.lokaworld.app/,2020,1,1,0,0,0,25,Delhi,Delhi,0,0.0,0,0,0.0,No,0,No,No,No,40.0,5.0,800.0,1,1,40.0,24.0,0,0,167.0,3,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,8.0,0.0,13.33,8.0,0.0,13.33,8.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.4,8.0,1.67,1,3,1.6666666666666667,<30
1,Annie,13,38,20-Dec-21,04-Feb-22,05-Jan-22,Ideas By Young Entrepreneurs,Rannvijay Singh,children/education,Thinkerbell labs Braille Literary Device,https://www.thinkerbelllabs.com/annie,2016,4,3,1,0,1,25,Bangalore,Karnataka,500,4.0,50,0,0.0,No,0,No,No,No,30.0,0.5,6000.0,1,1,105.0,3.0,0,0,3500.0,3,No,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,35.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,1.05,60.0,35.0,1,3,35.0,<30
1,Carragreen,13,39,20-Dec-21,04-Feb-22,05-Jan-22,Ideas By Young Entrepreneurs,Rannvijay Singh,green/cleantech,Eco-Friendly boxes,https://carragreen.com/,2018,2,0,2,0,0,40,Indore,Madhya Pradesh,0,0.0,0,0,0.0,No,0,yes,No,No,50.0,10.0,500.0,1,1,50.0,20.0,0,0,250.0,2,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,25.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.5,5.0,2.5,1,2,2.5,30-50
1,TheYarnBazaar,13,40,20-Dec-21,04-Feb-22,05-Jan-22,Ideas By Young Entrepreneurs,Rannvijay Singh,manufacturing,Yarn-Trading App Online Marketplace for Yarn,https://theyarnbazaar.com/,2019,1,1,0,0,0,40,Mumbai,Maharashtra,180,0.0,0,0,0.0,No,0,No,No,No,50.0,2.0,2500.0,1,1,100.0,10.0,0,0,1000.0,4,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.5,0.0,25.0,2.5,0.0,25.0,2.5,0,0.0,0.0,0.0,0.0,0.0,0,25.0,2.5,0.0,Ashneer Grover,Ashneer Grover,1,0,1,1,1,0,0,1,1.0,25.0,10.0,1,4,10.0,30-50
1,TheRenalProject,14,41,20-Dec-21,04-Feb-22,06-Jan-22,Naye Aur Nayab Pitchers,Rannvijay Singh,medical/health,Home Dialysis Treatment,https://www.therenalproject.com/,2019,1,1,0,0,0,40,Mumbai,Maharashtra,300,0.0,0,0,0.0,No,0,No,No,No,100.0,3.0,3333.0,1,1,100.0,6.0,0,0,1667.0,2,No,0.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,1.0,33.33,16.67,1,2,16.666666666666668,30-50
1,MorrikoPureFoods,14,42,20-Dec-21,04-Feb-22,06-Jan-22,Naye Aur Nayab Pitchers,Rannvijay Singh,food and beverage,Healthy Food Snacks Kamdhenu foods,https://morrikopurefoods.com/,2018,3,2,1,0,0,40,Valsad,Gujarat,0,16.0,0,0,0.0,No,0,No,No,No,100.0,3.0,3333.0,1,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.0,33.33,0.0,0,0,,30-50
1,GoodGoodPiggy,14,43,20-Dec-21,04-Feb-22,06-Jan-22,Naye Aur Nayab Pitchers,Rannvijay Singh,technology/software,Digital Piggy Bank,https://goodgoodpiggy.com/,2021,2,0,2,0,0,25,Delhi,Delhi,0,0.0,0,0,0.0,No,0,No,No,No,45.0,5.0,900.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.0,9.0,0.0,0,0,,<30
1,HammerLifestyle,15,44,20-Dec-21,04-Feb-22,07-Jan-22,It's Time To Change,Rannvijay Singh,electronics,Smart Audio Products,https://hammeronline.in/,2019,3,3,0,0,0,25,Panipat,Haryana,1000,0.0,0,0,0.0,No,14,No,No,No,30.0,3.0,1000.0,1,1,100.0,40.0,0,0,250.0,1,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,1.0,10.0,2.5,1,1,2.5,<30
1,PNTRobotics,15,45,20-Dec-21,04-Feb-22,07-Jan-22,It's Time To Change,Rannvijay Singh,technology/software,Robotics and Automation Solutions,https://pntsolutions.in/,2021,2,2,0,0,0,25,Mumbai,Maharashtra,0,0.0,0,0,0.0,No,0,No,No,No,50.0,4.0,1250.0,1,1,25.0,25.0,25,0,100.0,1,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.25,12.5,1.0,1,1,1.0,<30
1,Cocofit,15,46,20-Dec-21,04-Feb-22,07-Jan-22,It's Time To Change,Rannvijay Singh,food and beverage,Coconut based beverage franchise,https://www.cocofit.in/,2019,3,3,0,0,0,40,Hyderabad,Telangana,100,0.0,95,0,0.0,No,0,No,No,No,5e-05,5.0,0.0,1,1,5e-05,5.0,0,0,0.0,3,No,0.0,0.0,0.0,1.6e-05,1.666,0.0,0.0,0.0,0.0,1.6e-05,1.666,0.0,1.6e-05,1.666,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,5e-07,0.0,0.0,1,3,1e-05,30-50
1,BambooIndia,16,47,20-Dec-21,04-Feb-22,10-Jan-22,Winning The Sharks Trust,Rannvijay Singh,manufacturing,Bamboo Products,https://www.bambooindia.com/,2016,2,1,1,0,1,40,Pune,Maharashtra,380,20.0,0,0,0.0,No,0,No,No,No,80.0,4.0,2000.0,1,1,50.0,3.5,30,0,1429.0,2,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.75,15.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,25.0,1.75,15.0,Ashneer Grover,Ashneer Grover,1,0,1,1,1,0,0,1,0.5,20.0,14.29,1,2,14.285714285714286,30-50
1,FlyingFur,16,48,20-Dec-21,04-Feb-22,10-Jan-22,Winning The Sharks Trust,Rannvijay Singh,animal/pets,Dog pets Hygiene,https://flyingfur.in/,2016,3,2,1,0,0,40,Delhi,Delhi,0,0.0,0,0,0.0,No,0,No,No,No,75.0,7.0,1071.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.0,10.71,0.0,0,0,,30-50
1,BeyondWater,16,49,20-Dec-21,04-Feb-22,10-Jan-22,Winning The Sharks Trust,Rannvijay Singh,food and beverage,Liquid Water Enhancer,https://drinkbeyond.co.in/,2020,2,1,1,0,0,25,Kolkata,West Bengal,0,10.0,0,0,0.0,No,0,No,No,No,75.0,4.0,1875.0,1,1,75.0,15.0,0,0,500.0,2,No,0.0,0.0,0.0,37.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,7.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.75,18.75,5.0,1,2,5.0,<30
1,Let'sTry,16,50,20-Dec-21,04-Feb-22,10-Jan-22,Winning The Sharks Trust,Rannvijay Singh,food and beverage,Healthy Snacks,https://www.letstryfoods.com/,2017,4,1,3,0,1,40,Delhi,Delhi,0,3.0,55,25,0.0,No,50,No,No,No,45.0,2.0,2250.0,1,1,45.0,12.0,0,0,375.0,2,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,6.0,0.0,22.5,6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.45,22.5,3.75,1,2,3.75,30-50
1,FindYourKicksIndia,17,51,20-Dec-21,04-Feb-22,11-Jan-22,A Wave Of Startups,Rannvijay Singh,beauty/fashion,Sneaker Resale,https://findyourkicksindia.co/,2021,3,3,0,0,0,25,Ludhiana,Punjab,0,3.5,0,0,0.0,No,0,No,No,No,50.0,10.0,500.0,1,1,50.0,25.0,0,0,200.0,5,No,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,10.0,5.0,0.0,10.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,10.0,5.0,0.0,Ashneer Grover,Ashneer Grover,1,0,1,1,1,0,0,1,0.5,5.0,2.0,1,5,2.0,<30
1,AasVidyalaya,17,52,20-Dec-21,04-Feb-22,11-Jan-22,A Wave Of Startups,Rannvijay Singh,children/education,EdTech App,https://www.aasvidyalaya.com/,2019,2,1,1,0,1,40,Mumbai,Maharashtra,150,0.0,0,0,0.0,No,0,No,No,No,150.0,3.0,5000.0,1,1,150.0,15.0,0,0,1000.0,3,No,0.0,0.0,0.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,50.0,5.0,0.0,Ashneer Grover,Ashneer Grover,1,0,1,1,1,0,0,1,1.5,50.0,10.0,1,3,10.0,30-50
1,Outbox,17,53,20-Dec-21,04-Feb-22,11-Jan-22,A Wave Of Startups,Rannvijay Singh,business services,Premium Surprise-Planning,https://www.outboxsurprises.com/,2017,2,1,1,0,0,25,Kolkata,West Bengal,110,0.0,0,0,0.0,No,0,No,No,No,50.0,5.0,1000.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.0,10.0,0.0,0,0,,<30
1,RoadBounce,17,54,20-Dec-21,04-Feb-22,11-Jan-22,A Wave Of Startups,Rannvijay Singh,technology/software,Pothole Detection Software and Data,https://www.roadbounce.com/,2016,1,1,0,0,0,40,Pune,Maharashtra,250,0.0,0,0,0.0,No,0,yes,No,No,80.0,10.0,800.0,1,1,80.0,20.0,0,0,400.0,1,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.8,8.0,4.0,1,1,4.0,30-50
1,Mommy'sKitchen,18,55,20-Dec-21,04-Feb-22,12-Jan-22,Investing In Profitable Businesses,Rannvijay Singh,food and beverage,Thin Crust Pizza,https://mommys.kitchen/,2016,3,2,1,0,0,40,Mumbai,Maharashtra,92,4.5,0,0,0.0,No,0,No,No,No,90.0,3.0,3000.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.0,30.0,0.0,0,0,,30-50
1,IndiaHempandCo,18,56,20-Dec-21,04-Feb-22,12-Jan-22,Investing In Profitable Businesses,Rannvijay Singh,food and beverage,Hemp Food Products,https://www.indiahempandco.com/,2019,1,0,1,0,0,40,Bangalore,Karnataka,27,2.0,0,0,0.0,No,12,No,No,No,50.0,4.0,1250.0,1,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.0,12.5,0.0,0,0,,30-50
1,Otua,18,57,20-Dec-21,04-Feb-22,12-Jan-22,Investing In Profitable Businesses,Rannvijay Singh,vehicles/electrical vehicles,Electric Auto Vehicle Dandera,https://www.danderaelectric.com/,2018,2,2,0,0,0,40,Gurgaon,Haryana,0,0.0,0,0,0.0,No,0,No,No,No,100.0,1.0,10000.0,1,1,1.0,1.0,99,12,100.0,1,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,99.0,Ashneer Grover,Ashneer Grover,1,0,1,1,1,0,0,1,0.01,100.0,1.0,1,1,1.0,30-50
1,Anthyesti,18,58,20-Dec-21,04-Feb-22,12-Jan-22,Investing In Profitable Businesses,Rannvijay Singh,business services,Funeral Service the last rites,https://anthyesti.com/,2015,1,0,1,0,0,40,Bangalore,Karnataka,116,0.0,50,6,0.0,No,0,No,No,No,50.0,2.5,2000.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.0,20.0,0.0,0,0,,30-50
1,Ethik,19,59,20-Dec-21,04-Feb-22,13-Jan-22,Forming An Idea And Bagging A Deal,Rannvijay Singh,manufacturing,Leather-free Shoes,https://www.ethik.in/,2012,2,2,0,0,0,40,Bangalore,Karnataka,12,1.0,0,0,0.0,No,0,No,No,No,15.0,5.0,300.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.0,3.0,0.0,0,0,,30-50
1,WeSTOCK,19,60,20-Dec-21,04-Feb-22,13-Jan-22,Forming An Idea And Bagging A Deal,Rannvijay Singh,animal/pets,Brainwired Livestock health monitoring AI pets ear tag,https://www.brainwired.in/,2018,2,2,0,0,0,40,Ernakulam,Kerala,54,0.0,0,0,0.0,No,0,No,No,No,50.0,5.0,1000.0,1,1,60.0,10.0,0,0,600.0,4,No,0.0,0.0,0.0,15.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.5,0.0,15.0,2.5,0,0.0,0.0,0.0,0.0,0.0,0,15.0,2.5,0.0,Ashneer Grover,Ashneer Grover,1,0,1,1,1,0,0,1,0.6,10.0,6.0,1,4,6.0,30-50
1,KetoIndia,19,61,20-Dec-21,04-Feb-22,13-Jan-22,Forming An Idea And Bagging A Deal,Rannvijay Singh,food and beverage,Customised Keto Diets for various Medical/Health issues,https://www.ketoindia.fit/,2019,1,1,0,0,0,25,Delhi,Delhi,180,15.0,0,0,0.0,No,0,No,No,No,150.0,1.25,12000.0,1,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.0,120.0,0.0,0,0,,<30
1,Magiclock,19,62,20-Dec-21,04-Feb-22,13-Jan-22,Forming An Idea And Bagging A Deal,Rannvijay Singh,hardware,LPG Cylinder lock,http://www.magiclockdc.com/,2019,3,3,0,0,0,40,Mumbai,Maharashtra,0,0.04,0,0,0.0,No,0,yes,No,No,120.0,8.0,1500.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.0,15.0,0.0,0,0,,30-50
1,TheStatePlate,20,63,20-Dec-21,04-Feb-22,14-Jan-22,A Variety Of Ideas,Rannvijay Singh,food and beverage,Delicacies,https://thestateplate.com/,2020,2,1,1,0,0,25,"Bangalore,Kolkata","Karnataka,West Bengal",0,40.0,34,0,0.0,yes,400,No,No,No,65.0,2.0,3250.0,1,1,40.0,3.0,25,0,1333.0,1,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Ashneer Grover,1,0,1,1,1,0,0,1,0.4,32.5,13.33,1,1,13.333333333333334,<30
